word_galician,translate_word_english,valence_mean,valence_sd,valence_n,arousal_mean,arousal_sd,arousal_n,concrete_mean,concrete_sd,concrete_n,imagine_mean,imagine_sd,imagine_n,aoa_mean,aoa_sd,aoa_n
documento,document,5.6521739130434785,1.968125449904367,23,5.428571428571429,2.173769703826679,14,5.666666666666667,3.228659539846595,12,7.066666666666666,2.57645012334709,15,9.857142857142858,1.955550005542131,14
doenza,illness,3.4615384615384617,2.1061570302086774,13,7.133333333333334,1.726543477863324,15,4.583333333333333,2.3143164446679725,12,5.357142857142857,2.6777471259119427,14,6.681818181818182,3.9567466630862476,23
dólar,dollar,5.923076923076923,2.956956161932358,13,6.785714285714286,1.4769288003552115,14,8,1.1281521496355325,12,7.357142857142857,2.8177225625601316,14,9.357142857142858,1.945691210268035,14
doméstico,domestic,5.928571428571429,1.899971081329953,14,4,2,13,4.846153846153846,2.511511956509924,13,5,2.5071326821120348,15,8.5,2.467976720090587,12
dominante,dominant,5.214285714285714,2.6070487714469968,14,7.461538461538462,1.6641005886756888,13,3.8333333333333335,2.3677121037112188,12,4.454545454545454,2.2962419891481978,11,9.916666666666666,2.1933093855190764,12
domingo,sunday,6.571428571428571,2.4087751663859795,14,4.083333333333333,2.7122058561364044,12,4.8,3.2337505867247796,15,5.928571428571429,2.5858873113136984,14,4.260869565217392,1.3557081780499887,23
don,gift,6.642857142857143,2.0608863984346018,14,4.090909090909091,2.119176512447486,11,3.75,2.510504247944498,20,5.066666666666666,2.9390636669006063,15,7.928571428571429,3.5833865742701194,14
dor,pain,2.142857142857143,1.6104057232283402,14,7,2.174229226018436,23,4.714285714285714,2.493948720358985,14,7.166666666666667,2.443296332763786,12,4.733333333333333,2.840187787218772,15
dose,dose,4.090909090909091,1.3751033019046572,11,5.285714285714286,1.7728105208558362,14,5.714285714285714,2.091321681049181,14,4.6923076923076925,2.4961508830135313,13,9.217391304347826,4.709338128935765,23
dourado,golden,7.285714285714286,2.0542103640523828,14,4.538461538461538,2.8756270219259603,13,6.083333333333333,2.2343733444579588,12,6.545454545454546,3.297381881542882,11,5.583333333333333,2.3143164446679734,12
doutor,doctor,5.928571428571429,1.859043828435456,14,6.086956521739131,2.043015673820997,23,8.285714285714286,0.8254203058555585,14,7.833333333333333,1.4668044012461745,12,5.466666666666667,2.1668498091095505,15
dramático,dramatic,4.181818181818182,2.1825756260978366,11,7.416666666666667,1.5642792899510285,12,5.357142857142857,2.8177225625601325,14,5,2.516611478423583,13,7.052631578947368,2.344584403128156,19
droga,drug,1.5555555555555556,1.6666666666666667,9,6.142857142857143,1.8752289237539808,14,7,2.4178820993079553,14,7.642857142857143,1.446860944737465,14,10.263157894736842,2.5131234497501738,19
ducia,dozen,5.642857142857143,2.706321456179185,14,5.3076923076923075,2.657837949180229,13,5.142857142857143,2.5677629550654775,14,5.666666666666667,3.1430539096216408,12,8.846153846153847,3.2875054840550932,14
duración,duration,4.857142857142857,1.7478401113789144,14,5.5,1.5063966175050876,14,2.8461538461538463,2.1152680620571416,13,4.666666666666667,3.3166247903554,9,6.571428571428571,2.4087751663859795,14
duro,hard,5.25,2.6328346286499236,12,5.8,2.624064459138587,15,5.857142857142857,2.537628901072897,14,5.130434782608695,2.4735757670018543,23,4.6521739130434785,1.8734677533720459,23
eco,echo,5.363636363636363,2.540579747724022,11,3.5,2.354878881270658,12,3.357142857142857,1.945691210268034,14,4.538461538461538,2.8756270219259603,13,6.277777777777778,2.4448157769056005,19
ecolóxico,ecological,7.428571428571429,1.8277470669267513,14,5.3076923076923075,2.6890089681459286,13,4.785714285714286,2.259290951691615,14,6,1.7056057308448835,12,10.5,3.2522181779399544,14
economía,economy,5.428571428571429,2.2709343577353476,21,6.142857142857143,3.1588007183141475,14,5.3076923076923075,2.7198227694899346,13,5.833333333333333,2.82306517276824,12,10.294117647058824,3.495795794278338,17
económico,economic,6.3076923076923075,1.8878830906871749,13,5.384615384615385,2.7850332594800835,13,5.2,2.756809750418044,15,5,2.088931871468374,12,9.571428571428571,3.251373336211725,14
edición,edition,5.785714285714286,1.5281246137553157,14,5.3076923076923075,1.315587028960544,13,3.75,1.764549903980152,12,4.470588235294118,2.7640017876898964,17,9.666666666666666,3.0386400466875534,21
edificio,building,5.190476190476191,1.6315344807587608,21,4.285714285714286,2.0542103640523814,14,7.3076923076923075,2.89783296575836,13,8.583333333333334,0.9003366373785181,12,4.882352941176471,2.2327772207829106,17
editorial,publishing house,4.833333333333333,1.5859229221975186,12,5.214285714285714,2.577374078952673,14,6.538461538461538,2.1838568563966763,13,5.384615384615385,2.693772495295447,13,9.666666666666666,3.109126351029604,15
educación,education,7.571428571428571,1.6035674514745466,14,5.608695652173913,2.1477076666399166,23,5.357142857142857,3.002745995998249,14,7.416666666666667,2.0207259421636894,12,7,3.779644730092272,15
educativo,educational,6.913043478260869,2.10870583918325,23,5.428571428571429,1.8693596482500354,14,5.785714285714286,2.6654072117400003,14,6.166666666666667,2.249579085208178,12,7.46875,2.929101755961065,32
efecto,effect,6.166666666666667,1.3371158468430435,12,6.235294117647059,2.0775409672466707,17,3.0952380952380953,2.343176517139968,21,3.4285714285714284,2.10180456217566,14,8.772727272727273,2.8607661008867327,22
eficacia,efficacy,6.857142857142857,2.213842564659668,14,6,2.6457513110645907,13,3.076923076923077,2.361550989693654,13,3.8,2.512824250576573,15,9.833333333333334,2.7247463045653317,12
eficaz,effective,7.3076923076923075,1.60128153805087,13,4.666666666666667,2.8722813232690143,9,3.7142857142857144,2.2336094083368714,14,4,2.3533936216582085,14,8.714285714285714,3.2916811563644552,14
elaboración,elaboration,5.357142857142857,2.023216892329291,14,6.615384615384615,2.180919589625041,13,4.857142857142857,2.7971728270122718,14,5.25,2.220769727328383,12,8.857142857142858,3.231030863294321,14
elección,election,7.153846153846154,1.5191090506255012,13,7.5,1.243163121016122,12,5.705882352941177,2.8009977214010933,17,5.238095238095238,2.808999143908056,21,6.214285714285714,1.7619295117556795,14
electoral,electoral,4.857142857142857,2.537628901072897,14,5.833333333333333,2.3290003057626305,12,4.666666666666667,2.288688541085317,15,3.9285714285714284,2.1290765681316,14,11.130434782608695,2.4918840595035534,23
eléctrico,electric,5.5,1.1602387022306428,14,6.857142857142857,1.8752289237539808,14,4.571428571428571,2.3573592974221937,21,5.75,2.3011854652449344,12,7.857142857142857,2.0326997151247226,14
electrónico,electronic,6.384615384615385,2.2926862533740326,13,6.857142857142857,2.0326997151247226,14,6.5,2.7797972457128464,12,7.428571428571429,1.9499225118444588,14,8.428571428571429,2.243427518991205,14
elevado,high,5.928571428571429,2.302650169304448,14,6.809523809523809,2.0400746951777915,21,4.083333333333333,1.9286515936521476,12,6.785714285714286,1.4769288003552115,14,8.357142857142858,2.6488645711858343,14
embarcación,boat,5.230769230769231,2.047512562185564,13,6.066666666666666,1.5337473561121298,15,6.75,2.050498830661811,12,7,2.449489742783178,14,8.434782608695652,2.483144761212753,23
emigración,emigration,4.642857142857143,2.0608863984346026,14,5.923076923076923,2.139374459257443,13,4.555555555555555,3.0459444804161775,9,6.571428571428571,2.243427518991205,14,10.142857142857142,3.231030863294321,14
emigrante,emigrant,5,2.253202848596432,14,6.230769230769231,1.0919284281983381,13,5,3.3541019662496847,9,6.571428571428571,2.277457614712772,14,9.5,2.5038431998091992,14
emisión,broadcast,5.3076923076923075,2.868931722918695,13,5.142857142857143,2.2483204964917824,14,4.083333333333333,1.0836246694508314,12,4.428571428571429,2.7655653397364617,14,11.285714285714286,3.123818457952024,14
emisora,radio station,5.428571428571429,1.2224996910042538,14,4.818181818181818,1.4709304414677,11,6.5,1.6984155512168937,14,5.785714285714286,1.888368095985013,14,9.461538461538462,2.025478734167334,13
emoción,emotion,7.166666666666667,2.4058010698889434,12,7.571428571428571,1.5045717874984448,14,3,2.6890089681459286,14,4.615384615384615,3.4287622047045283,13,6.869565217391305,2.7847694180061757,23
empregado,employee,6.230769230769231,1.6408253082847344,13,5.434782608695652,2.825630854043068,23,7.357142857142857,2.0608863984346018,14,6.071428571428571,3.0750681221794025,14,7.166666666666667,2.0375267241229373,12
emprego,employment,6.571428571428571,2.2038926600773587,21,6.142857142857143,2.769536002714113,14,6.230769230769231,2.385855756810896,13,5.833333333333333,2.6571800956288345,12,9.625,3.810074364978546,17
empresa,company,4.714285714285714,1.8156825980064066,14,6.2727272727272725,1.793929156399945,11,5.4,2.835860585987593,20,7.266666666666667,1.6676187756655827,15,8.785714285714286,3.0679126311040728,14
empresarial,business,5.538461538461538,2.2216879699673027,13,6.3478260869565215,2.423534152134289,23,5.285714285714286,2.6436737675081976,14,5.928571428571429,2.3358176204584034,14,9.25,2.3403573930647275,12
empresario,businessman,6.076923076923077,2.2898885875932353,13,6.391304347826087,2.692398903897324,23,7.357142857142857,2.02321689232929,14,5.285714285714286,3.2446066830160674,14,8.25,2.958039891549808,12
encargado,person in charge,5.833333333333333,1.6966991126265967,12,6.714285714285714,1.6837947722821915,14,6.538461538461538,2.2954805094425814,13,6.384615384615385,2.1031112483834336,13,8.933333333333334,3.51459541802196,15
encontro,meeting,7,2.0754980866510833,14,6.230769230769231,2.2786635759382503,13,3.4166666666666665,1.729862492345632,12,6.352941176470588,2.6206195944515733,17,7.238095238095238,3.176550989749132,21
enerxía,energy,7.428571428571429,2.1018045621756603,14,8.153846153846153,1.3445044840729656,13,2.75,1.5447859516333116,12,5.588235294117647,2.3994484660389084,17,7.476190476190476,2.0644381225662247,21
enfermidade,disease,2.8095238095238093,2.5023798196726177,21,4.571428571428571,3.32159103939167,14,5.769230769230769,2.773500981126146,13,6.583333333333333,1.8319554050414553,12,5.882352941176471,2.2046074747326467,17
enlace,link,6.416666666666667,1.6213537179739284,12,6.090909090909091,1.2210278829367875,11,4.666666666666667,2.103388319888276,12,5.428571428571429,1.9889806323953878,14,9.692307692307692,2.9264487974510267,13
enorme,enormous,6.333333333333333,2.015094553763188,12,5.2,1.859339360402736,15,4.428571428571429,2.502745744924215,14,5.434782608695652,2.3898666177410166,23,4.913043478260869,2.2746237147005792,23
ensaio,essay,6.428571428571429,1.6035674514745466,14,6,2.6770630673681683,13,4.785714285714286,2.6070487714469968,14,4.833333333333333,2.4058010698889443,12,9.928571428571429,4.269107017313424,14
ensino,teaching,7.3478260869565215,1.668115312456597,23,5.357142857142857,1.9848325973644327,14,5.285714285714286,2.893721889474932,14,6.083333333333333,1.8319554050414568,12,7.1875,3.0631788253592105,32
enteiro,whole,6.857142857142857,1.8337495365063787,14,5.380952380952381,2.376471974928181,21,5.5,2.23606797749979,12,5.857142857142857,2.507132682112035,14,5.928571428571429,2.8138198978581443,14
enterro,funeral,1.3571428571428572,0.633323693776651,14,5.454545454545454,3.3574882386580707,11,7.285714285714286,1.437335752680656,14,7.428571428571429,1.8277470669267513,14,7.769230769230769,2.618964367641216,13
entidade,entity,5.5,2.139374459257443,14,5.769230769230769,1.3634420996046588,13,2.8333333333333335,2.2896340848319503,12,3.9411764705882355,2.7493314695415982,17,11.619047619047619,2.9406834320645663,21
entrada,entry,6.714285714285714,1.3827826698682315,14,5.615384615384615,1.7577666482623884,13,6.333333333333333,2.5346089292516956,12,7,2.345207879911715,17,4.428571428571429,1.5675276256394521,21
entrega,delivery,5.357142857142857,2.373155732746617,14,6.666666666666667,2.741377667369367,12,6.230769230769231,2.743290182543769,13,4.782608695652174,3.029499234634038,23,8,2.0380986614602725,14
entusiasmo,enthusiasm,8.454545454545455,1.5075567228888187,11,7.214285714285714,1.7619295117556795,14,3.357142857142857,2.4994504890580944,14,5.461538461538462,3.017045591727792,13,6.739130434782608,3.319602814471907,23
enxeñeiro,engineer,6.363636363636363,2.3779288161224374,11,6.333333333333333,1.4354811251305475,12,6.928571428571429,1.5424399110243745,14,7.3076923076923075,2.1363760352762244,13,10.473684210526315,2.3182469682602767,19
episodio,episode,6.2727272727272725,2.3276988246295565,11,5.333333333333333,1.922750555056401,12,5.428571428571429,1.7415415679698931,14,6.076923076923077,2.660248687044705,13,5.7894736842105265,2.417044737516849,19
época,era,5.538461538461538,2.1061570302086774,13,4.666666666666667,2.348435972120917,12,4.529411764705882,2.239353898416448,17,5.761904761904762,2.643950867636574,21,7.857142857142857,2.5376289010728965,14
equilibrio,balance,7.142857142857143,1.4600918230947424,14,4.333333333333333,2.6742316936860857,12,3.0714285714285716,2.0555473055307494,14,4.5,2.653009901689313,14,6.538461538461538,1.941450686788303,13
equipo,team,7.642857142857143,1.4990839693802158,14,5.928571428571429,2.2001498450467736,14,6.818181818181818,2.0889318714683736,11,7.1,2.0749128072993175,20,6.4,2.746426249302381,15
erro,error,3.9047619047619047,2.4880667576405964,21,7.166666666666667,2.0375267241229373,12,3.9285714285714284,1.9792883614022532,14,4.5,2.0662116951635836,14,4.785714285714286,1.7177163475234927,14
escala,scale,5.285714285714286,1.8575654633281296,14,5.916666666666667,1.676486224400923,12,3.7142857142857144,2.4314785444432596,14,3.642857142857143,1.9848325973644327,14,9.153846153846153,3.5787836352163427,13
escaleira,staircase,5.285714285714286,1.8575654633281296,14,5.333333333333333,2.4246211825330324,12,8.153846153846153,1.6756169931378446,13,7.565217391304348,2.464771554166684,23,5.071428571428571,2.8138198978581443,14
escaso,scarce,2.7142857142857144,1.266647387553302,14,5.608695652173913,2.291072207004291,23,4.571428571428571,2.563479777846623,14,4.083333333333333,2.539088359425425,12,7.866666666666666,2.294921930407801,15
escola,school,6.428571428571429,2.7851647809677,21,6.571428571428571,1.9499225118444588,14,8.153846153846153,1.1435437497937329,13,7.583333333333333,2.391588796113781,12,3.9411764705882355,1.951620744256364,17
escolar,school-related,5.333333333333333,1.6696942198734441,12,5.928571428571429,1.7743595036946853,14,5.928571428571429,2.464026901522906,14,6.846153846153846,1.9513309067639737,13,6,2.593698657761292,23
escrito,written text,5.428571428571429,1.7415415679698931,14,6.076923076923077,3.174416966455899,13,6.857142857142857,1.610405723228339,14,6.583333333333333,1.975225341958519,12,8,4.132423390327167,14
escritor,writer,7.6923076923076925,1.031553471276482,13,4.916666666666667,2.0652243256245835,12,6.823529411764706,2.5306939294797948,17,8,1.51657508881031,21,5.785714285714286,2.22498302253061,14
escuridade,darkness,3.2857142857142856,1.6374732612530445,14,4.833333333333333,3.3799766898963113,12,4.285714285714286,3.099095933396642,14,7.428571428571429,1.8693596482500354,14,4.3076923076923075,1.6525039276108335,13
esforzo,effort,7.214285714285714,2.1187286256174933,14,7.461538461538462,1.6641005886756888,13,2.4166666666666665,1.3113721705515067,12,5.352941176470588,2.7600085251360236,17,7.428571428571429,2.730776969498398,21
esixencia,request,4.769230769230769,2.712742958515303,13,8.416666666666666,0.9003366373785181,12,4.636363636363637,2.9418608829354,11,2.5833333333333335,1.97522534195852,12,9.928571428571429,3.292515655340052,14
espazo,space,6.333333333333333,1.6832508230603458,21,5.181818181818182,2.7366361630983187,22,4.1875,2.4005207768315606,16,5.235294117647059,2.610780816267087,17,6.8125,2.48138228907118,32
especial,special,8.333333333333334,0.9847319278346601,12,5.294117647058823,2.8888731774333944,17,3.0952380952380953,2.547641299413281,21,5.428571428571429,2.8477868792959407,14,5.818181818181818,2.084783045383942,22
especialista,specialist,6.357142857142857,1.780541959721721,14,5.642857142857143,1.9848325973644327,14,6.076923076923077,2.253202848596432,13,4.666666666666667,3.122498999199199,9,8.214285714285714,2.5473537227897878,14
